"siteName","stateCode","siteVisitName","taxonGenus","latitude_Degree","longitude_Degree","siteVisitStartDate","abundance"
"QDAMGD0016","QD",20130515,"Salsola",-22.50896,143.1399,"2013-05-15T15:48:00",1
"QDAMGD0016","QD",20130515,"Santalum",-22.50896,143.1399,"2013-05-15T15:48:00",4
"QDAMGD0016","QD",20130515,NA,-22.50896,143.1399,"2013-05-15T15:48:00",28
"QDAMGD0017","QD",20130516,"Aristida",-22.11497,143.2994,"2013-05-16T15:52:00",2
"QDAMGD0017","QD",20130516,"Astrebla",-22.11497,143.2994,"2013-05-16T15:52:00",132
"QDAMGD0017","QD",20130516,"Boerhavia",-22.11497,143.2994,"2013-05-16T15:52:00",4
"QDAMGD0017","QD",20130516,"Enneapogon",-22.11497,143.2994,"2013-05-16T15:52:00",1
"QDAMGD0017","QD",20130516,"Goodenia",-22.11497,143.2994,"2013-05-16T15:52:00",3
"QDAMGD0017","QD",20130516,"Ipomoea",-22.11497,143.2994,"2013-05-16T15:52:00",3
"QDAMGD0017","QD",20130516,"Panicum",-22.11497,143.2994,"2013-05-16T15:52:00",2
"QDAMGD0017","QD",20130516,"Salsola",-22.11497,143.2994,"2013-05-16T15:52:00",1
"QDAMGD0017","QD",20130516,"Sida",-22.11497,143.2994,"2013-05-16T15:52:00",5
"QDAMGD0017","QD",20130516,"Sporobolus",-22.11497,143.2994,"2013-05-16T15:52:00",1
"QDAMGD0017","QD",20130516,NA,-22.11497,143.2994,"2013-05-16T15:52:00",45
"QDAMGD0018","QD",20130516,"Aristida",-22.11818,143.3372,"2013-05-16T00:00:00",32
"QDAMGD0018","QD",20130516,"Astrebla",-22.11818,143.3372,"2013-05-16T00:00:00",238
"QDAMGD0018","QD",20130516,"Cenchrus",-22.11818,143.3372,"2013-05-16T00:00:00",21
"QDAMGD0018","QD",20130516,"Dichanthium",-22.11818,143.3372,"2013-05-16T00:00:00",1
"QDAMGD0018","QD",20130516,"Digitaria",-22.11818,143.3372,"2013-05-16T00:00:00",1
"QDAMGD0018","QD",20130516,"Enneapogon",-22.11818,143.3372,"2013-05-16T00:00:00",2
"QDAMGD0018","QD",20130516,"Goodenia",-22.11818,143.3372,"2013-05-16T00:00:00",14
"QDAMGD0018","QD",20130516,"Ipomoea",-22.11818,143.3372,"2013-05-16T00:00:00",1
"QDAMGD0018","QD",20130516,"Panicum",-22.11818,143.3372,"2013-05-16T00:00:00",4
"QDAMGD0018","QD",20130516,"Sida",-22.11818,143.3372,"2013-05-16T00:00:00",2
"QDAMGD0018","QD",20130516,NA,-22.11818,143.3372,"2013-05-16T00:00:00",68
"QDAMGD0019","QD",20130517,"Aristida",-22.07012,142.2318,"2013-05-17T00:00:00",10
"QDAMGD0019","QD",20130517,"Astrebla",-22.07012,142.2318,"2013-05-17T00:00:00",137
"QDAMGD0019","QD",20130517,NA,-22.07012,142.2318,"2013-05-17T00:00:00",42
"QDAMGD0020","QD",20130517,"Acacia",-22.0636,142.223,"2013-05-17T09:24:00",152
"QDAMGD0020","QD",20130517,"Capparis",-22.0636,142.223,"2013-05-17T09:24:00",1
"QDAMGD0020","QD",20130517,"Cenchrus",-22.0636,142.223,"2013-05-17T09:24:00",41
"QDAMGD0020","QD",20130517,"Chrysopogon",-22.0636,142.223,"2013-05-17T09:24:00",4
"QDAMGD0020","QD",20130517,"Parkinsonia",-22.0636,142.223,"2013-05-17T09:24:00",2
"QDAMGD0020","QD",20130517,"Paspalidium",-22.0636,142.223,"2013-05-17T09:24:00",1
"QDAMGD0020","QD",20130517,"Poaceae",-22.0636,142.223,"2013-05-17T09:24:00",2
"QDAMGD0020","QD",20130517,NA,-22.0636,142.223,"2013-05-17T09:24:00",46
"QDAMGD0021","QD",20130518,"Aristida",-22.3808,141.2999,"2013-05-18T12:00:00",50
"QDAMGD0021","QD",20130518,"Astrebla",-22.3808,141.2999,"2013-05-18T12:00:00",76
"QDAMGD0021","QD",20130518,"Chloris",-22.3808,141.2999,"2013-05-18T12:00:00",1
"QDAMGD0021","QD",20130518,"Dactyloctenium",-22.3808,141.2999,"2013-05-18T12:00:00",5
"QDAMGD0021","QD",20130518,"Desmodium",-22.3808,141.2999,"2013-05-18T12:00:00",1
"QDAMGD0021","QD",20130518,"Dichanthium",-22.3808,141.2999,"2013-05-18T12:00:00",1
"QDAMGD0021","QD",20130518,"Eulalia",-22.3808,141.2999,"2013-05-18T12:00:00",1
"QDAMGD0021","QD",20130518,"Iseilema",-22.3808,141.2999,"2013-05-18T12:00:00",7
"QDAMGD0021","QD",20130518,"Panicum",-22.3808,141.2999,"2013-05-18T12:00:00",3
"QDAMGD0021","QD",20130518,"Sida",-22.3808,141.2999,"2013-05-18T12:00:00",3
"QDAMGD0021","QD",20130518,"Tripogonella",-22.3808,141.2999,"2013-05-18T12:00:00",6
"QDAMGD0021","QD",20130518,NA,-22.3808,141.2999,"2013-05-18T12:00:00",30
"QDAMGD0022","QD",20130518,"Amaranthus",-22.36874,141.2873,"2013-05-18T09:34:00",1
"QDAMGD0022","QD",20130518,"Aristida",-22.36874,141.2873,"2013-05-18T09:34:00",5
"QDAMGD0022","QD",20130518,"Astrebla",-22.36874,141.2873,"2013-05-18T09:34:00",75
"QDAMGD0022","QD",20130518,"Bothriochloa",-22.36874,141.2873,"2013-05-18T09:34:00",5
"QDAMGD0022","QD",20130518,"Brachyachne",-22.36874,141.2873,"2013-05-18T09:34:00",1
"QDAMGD0022","QD",20130518,"Cenchrus",-22.36874,141.2873,"2013-05-18T09:34:00",26
"QDAMGD0022","QD",20130518,"Cyperus",-22.36874,141.2873,"2013-05-18T09:34:00",3
"QDAMGD0022","QD",20130518,"Dactyloctenium",-22.36874,141.2873,"2013-05-18T09:34:00",4
"QDAMGD0022","QD",20130518,"Eulalia",-22.36874,141.2873,"2013-05-18T09:34:00",3
"QDAMGD0022","QD",20130518,"Iseilema",-22.36874,141.2873,"2013-05-18T09:34:00",2
"QDAMGD0022","QD",20130518,"Neptunia",-22.36874,141.2873,"2013-05-18T09:34:00",1
"QDAMGD0022","QD",20130518,"Poaceae",-22.36874,141.2873,"2013-05-18T09:34:00",9
"QDAMGD0022","QD",20130518,"Sida",-22.36874,141.2873,"2013-05-18T09:34:00",6
"QDAMGD0022","QD",20130518,"Sporobolus",-22.36874,141.2873,"2013-05-18T09:34:00",4
"QDAMGD0022","QD",20130518,"Vachellia",-22.36874,141.2873,"2013-05-18T09:34:00",3
"QDAMGD0022","QD",20130518,NA,-22.36874,141.2873,"2013-05-18T09:34:00",25
"QDAMGD0023","QD",20130521,"Acacia",-23.68724,140.9866,"2013-05-21T00:00:00",38
"QDAMGD0023","QD",20130521,"Astrebla",-23.68724,140.9866,"2013-05-21T00:00:00",1
"QDAMGD0023","QD",20130521,"Cyperus",-23.68724,140.9866,"2013-05-21T00:00:00",35
"QDAMGD0023","QD",20130521,"Duma",-23.68724,140.9866,"2013-05-21T00:00:00",11
"QDAMGD0023","QD",20130521,"Eremophila",-23.68724,140.9866,"2013-05-21T00:00:00",22
"QDAMGD0023","QD",20130521,"Eriachne",-23.68724,140.9866,"2013-05-21T00:00:00",1
"QDAMGD0023","QD",20130521,"Eucalyptus",-23.68724,140.9866,"2013-05-21T00:00:00",153
"QDAMGD0023","QD",20130521,"Eulalia",-23.68724,140.9866,"2013-05-21T00:00:00",204
"QDAMGD0023","QD",20130521,"Leptochloa",-23.68724,140.9866,"2013-05-21T00:00:00",3
"QDAMGD0023","QD",20130521,"Lysiphyllum",-23.68724,140.9866,"2013-05-21T00:00:00",4
"QDAMGD0023","QD",20130521,"Paspalidium",-23.68724,140.9866,"2013-05-21T00:00:00",29
"QDAMGD0023","QD",20130521,"Poaceae",-23.68724,140.9866,"2013-05-21T00:00:00",6
"QDAMGD0023","QD",20130521,"Sporobolus",-23.68724,140.9866,"2013-05-21T00:00:00",33
"QDAMGD0023","QD",20130521,"Vachellia",-23.68724,140.9866,"2013-05-21T00:00:00",21
"QDAMGD0023","QD",20130521,NA,-23.68724,140.9866,"2013-05-21T00:00:00",132
"QDAMGD0024","QD",20130521,"Acacia",-23.64642,141.0037,"2013-05-21T09:53:00",10
"QDAMGD0024","QD",20130521,"Aristida",-23.64642,141.0037,"2013-05-21T09:53:00",3
"QDAMGD0024","QD",20130521,"Astrebla",-23.64642,141.0037,"2013-05-21T09:53:00",8
"QDAMGD0024","QD",20130521,"Enneapogon",-23.64642,141.0037,"2013-05-21T09:53:00",3
"QDAMGD0024","QD",20130521,"Eragrostis",-23.64642,141.0037,"2013-05-21T09:53:00",28
"QDAMGD0024","QD",20130521,"Poaceae",-23.64642,141.0037,"2013-05-21T09:53:00",1
"QDAMGD0024","QD",20130521,"Senna",-23.64642,141.0037,"2013-05-21T09:53:00",3
"QDAMGD0024","QD",20130521,"Sida",-23.64642,141.0037,"2013-05-21T09:53:00",1
"QDAMGD0024","QD",20130521,"Sporobolus",-23.64642,141.0037,"2013-05-21T09:53:00",1
"QDAMGD0024","QD",20130521,"Tripogonella",-23.64642,141.0037,"2013-05-21T09:53:00",1
"QDAMGD0024","QD",20130521,NA,-23.64642,141.0037,"2013-05-21T09:53:00",18
"QDAMGD0025","QD",20130617,"Acacia",-20.33795,143.8724,"2013-06-17T12:00:00",204
"QDAMGD0025","QD",20130617,"Alectryon",-20.33795,143.8724,"2013-06-17T12:00:00",11
"QDAMGD0025","QD",20130617,"Amyema",-20.33795,143.8724,"2013-06-17T12:00:00",2
"QDAMGD0025","QD",20130617,"Atalaya",-20.33795,143.8724,"2013-06-17T12:00:00",5
"QDAMGD0025","QD",20130617,"Bothriochloa",-20.33795,143.8724,"2013-06-17T12:00:00",5
"QDAMGD0025","QD",20130617,"Carissa spinarum",-20.33795,143.8724,"2013-06-17T12:00:00",1
"QDAMGD0025","QD",20130617,"Eremophila",-20.33795,143.8724,"2013-06-17T12:00:00",22
"QDAMGD0025","QD",20130617,"Lysiphyllum",-20.33795,143.8724,"2013-06-17T12:00:00",2
"QDAMGD0025","QD",20130617,"Poaceae",-20.33795,143.8724,"2013-06-17T12:00:00",2
"QDAMGD0025","QD",20130617,"Portulaca",-20.33795,143.8724,"2013-06-17T12:00:00",1
"QDAMGD0025","QD",20130617,"Psydrax",-20.33795,143.8724,"2013-06-17T12:00:00",6
"QDAMGD0025","QD",20130617,"Santalum",-20.33795,143.8724,"2013-06-17T12:00:00",2
"QDAMGD0025","QD",20130617,"Tripogonella",-20.33795,143.8724,"2013-06-17T12:00:00",2
"QDAMGD0025","QD",20130617,NA,-20.33795,143.8724,"2013-06-17T12:00:00",74
"QDAMGD0026","QD",20130616,"Acacia",-20.39619,143.8608,"2013-06-16T00:00:00",214
"QDAMGD0026","QD",20130616,"Carissa spinarum",-20.39619,143.8608,"2013-06-16T00:00:00",7
"QDAMGD0026","QD",20130616,"Cenchrus",-20.39619,143.8608,"2013-06-16T00:00:00",3
"QDAMGD0026","QD",20130616,"Enneapogon",-20.39619,143.8608,"2013-06-16T00:00:00",2
"QDAMGD0026","QD",20130616,"Eremophila",-20.39619,143.8608,"2013-06-16T00:00:00",3
"QDAMGD0026","QD",20130616,"Lysiphyllum",-20.39619,143.8608,"2013-06-16T00:00:00",41
"QDAMGD0026","QD",20130616,"Poaceae",-20.39619,143.8608,"2013-06-16T00:00:00",3
"QDAMGD0026","QD",20130616,"Psydrax",-20.39619,143.8608,"2013-06-16T00:00:00",2
"QDAMGD0026","QD",20130616,NA,-20.39619,143.8608,"2013-06-16T00:00:00",70
"QDAMGD0027","QD",20140310,"Aristida",-20.06952,138.1746,"2014-03-10T00:00:00",7
"QDAMGD0027","QD",20140310,"Astrebla",-20.06952,138.1746,"2014-03-10T00:00:00",143
"QDAMGD0027","QD",20140310,"Cleome",-20.06952,138.1746,"2014-03-10T00:00:00",1
"QDAMGD0027","QD",20140310,"Commelina",-20.06952,138.1746,"2014-03-10T00:00:00",3
"QDAMGD0027","QD",20140310,"Crotalaria",-20.06952,138.1746,"2014-03-10T00:00:00",2
"QDAMGD0027","QD",20140310,"Dichanthium",-20.06952,138.1746,"2014-03-10T00:00:00",2
"QDAMGD0027","QD",20140310,"Fimbristylis",-20.06952,138.1746,"2014-03-10T00:00:00",2
"QDAMGD0027","QD",20140310,"Glycine",-20.06952,138.1746,"2014-03-10T00:00:00",2
"QDAMGD0027","QD",20140310,"Goodenia",-20.06952,138.1746,"2014-03-10T00:00:00",22
"QDAMGD0027","QD",20140310,"Heliotropium",-20.06952,138.1746,"2014-03-10T00:00:00",1
"QDAMGD0027","QD",20140310,"Hibiscus",-20.06952,138.1746,"2014-03-10T00:00:00",4
"QDAMGD0027","QD",20140310,"Indigastrum",-20.06952,138.1746,"2014-03-10T00:00:00",1
"QDAMGD0027","QD",20140310,"Ipomoea",-20.06952,138.1746,"2014-03-10T00:00:00",19
"QDAMGD0027","QD",20140310,"Iseilema",-20.06952,138.1746,"2014-03-10T00:00:00",43
"QDAMGD0027","QD",20140310,"Neptunia",-20.06952,138.1746,"2014-03-10T00:00:00",6
"QDAMGD0027","QD",20140310,"Paspalidium",-20.06952,138.1746,"2014-03-10T00:00:00",3
"QDAMGD0027","QD",20140310,"Phyllanthus",-20.06952,138.1746,"2014-03-10T00:00:00",3
"QDAMGD0027","QD",20140310,"Polymeria",-20.06952,138.1746,"2014-03-10T00:00:00",9
"QDAMGD0027","QD",20140310,"Ptilotus",-20.06952,138.1746,"2014-03-10T00:00:00",1
"QDAMGD0027","QD",20140310,"Sida",-20.06952,138.1746,"2014-03-10T00:00:00",1
"QDAMGD0027","QD",20140310,"Tragus",-20.06952,138.1746,"2014-03-10T00:00:00",2
"QDAMGD0027","QD",20140310,NA,-20.06952,138.1746,"2014-03-10T00:00:00",66
"QDAMGD0028","QD",20140311,"Abutilon",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,"Aristida",-19.94914,138.0986,"2014-03-11T00:00:00",15
"QDAMGD0028","QD",20140311,"Astrebla",-19.94914,138.0986,"2014-03-11T00:00:00",73
"QDAMGD0028","QD",20140311,"Boerhavia",-19.94914,138.0986,"2014-03-11T00:00:00",8
"QDAMGD0028","QD",20140311,"Bothriochloa",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,"Brachyachne",-19.94914,138.0986,"2014-03-11T00:00:00",10
"QDAMGD0028","QD",20140311,"Carissa spinarum",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,"Chrysopogon",-19.94914,138.0986,"2014-03-11T00:00:00",59
"QDAMGD0028","QD",20140311,"Cleome",-19.94914,138.0986,"2014-03-11T00:00:00",42
"QDAMGD0028","QD",20140311,"Crotalaria",-19.94914,138.0986,"2014-03-11T00:00:00",2
"QDAMGD0028","QD",20140311,"Cucumis",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,"Cyperus",-19.94914,138.0986,"2014-03-11T00:00:00",2
"QDAMGD0028","QD",20140311,"Dactyloctenium",-19.94914,138.0986,"2014-03-11T00:00:00",5
"QDAMGD0028","QD",20140311,"Desmodium",-19.94914,138.0986,"2014-03-11T00:00:00",2
"QDAMGD0028","QD",20140311,"Dichanthium",-19.94914,138.0986,"2014-03-11T00:00:00",4
"QDAMGD0028","QD",20140311,"Eragrostis",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,"Euphorbia",-19.94914,138.0986,"2014-03-11T00:00:00",3
"QDAMGD0028","QD",20140311,"Goodenia",-19.94914,138.0986,"2014-03-11T00:00:00",23
"QDAMGD0028","QD",20140311,"Heliotropium",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,"Ipomoea",-19.94914,138.0986,"2014-03-11T00:00:00",2
"QDAMGD0028","QD",20140311,"Iseilema",-19.94914,138.0986,"2014-03-11T00:00:00",22
"QDAMGD0028","QD",20140311,"Mnesithea",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,"Neptunia",-19.94914,138.0986,"2014-03-11T00:00:00",46
"QDAMGD0028","QD",20140311,"Paspalidium",-19.94914,138.0986,"2014-03-11T00:00:00",2
"QDAMGD0028","QD",20140311,"Polymeria",-19.94914,138.0986,"2014-03-11T00:00:00",3
"QDAMGD0028","QD",20140311,"Portulaca",-19.94914,138.0986,"2014-03-11T00:00:00",5
"QDAMGD0028","QD",20140311,"Ptilotus",-19.94914,138.0986,"2014-03-11T00:00:00",9
"QDAMGD0028","QD",20140311,"Sida",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,"Sporobolus",-19.94914,138.0986,"2014-03-11T00:00:00",4
"QDAMGD0028","QD",20140311,"Tragus",-19.94914,138.0986,"2014-03-11T00:00:00",1
"QDAMGD0028","QD",20140311,NA,-19.94914,138.0986,"2014-03-11T00:00:00",79
"QDAMII0001","QD",20130710,"Abutilon",-19.50785,140.2214,"2013-07-10T15:49:00",1
"QDAMII0001","QD",20130710,"Acacia",-19.50785,140.2214,"2013-07-10T15:49:00",10
"QDAMII0001","QD",20130710,"Aerva",-19.50785,140.2214,"2013-07-10T15:49:00",1
"QDAMII0001","QD",20130710,"Aristida",-19.50785,140.2214,"2013-07-10T15:49:00",3
"QDAMII0001","QD",20130710,"Carissa spinarum",-19.50785,140.2214,"2013-07-10T15:49:00",1
"QDAMII0001","QD",20130710,"Cenchrus",-19.50785,140.2214,"2013-07-10T15:49:00",13
"QDAMII0001","QD",20130710,"Chrysopogon",-19.50785,140.2214,"2013-07-10T15:49:00",1
"QDAMII0001","QD",20130710,"Cleome",-19.50785,140.2214,"2013-07-10T15:49:00",1
"QDAMII0001","QD",20130710,"Corymbia",-19.50785,140.2214,"2013-07-10T15:49:00",21
"QDAMII0001","QD",20130710,"Crotalaria",-19.50785,140.2214,"2013-07-10T15:49:00",1
"QDAMII0001","QD",20130710,"Enneapogon",-19.50785,140.2214,"2013-07-10T15:49:00",2
"QDAMII0001","QD",20130710,"Eriachne",-19.50785,140.2214,"2013-07-10T15:49:00",2
"QDAMII0001","QD",20130710,"Eucalyptus",-19.50785,140.2214,"2013-07-10T15:49:00",11
"QDAMII0001","QD",20130710,"Eulalia",-19.50785,140.2214,"2013-07-10T15:49:00",9
"QDAMII0001","QD",20130710,"Evolvulus",-19.50785,140.2214,"2013-07-10T15:49:00",3
"QDAMII0001","QD",20130710,"Sida",-19.50785,140.2214,"2013-07-10T15:49:00",1
"QDAMII0001","QD",20130710,"Urochloa",-19.50785,140.2214,"2013-07-10T15:49:00",1
"QDAMII0001","QD",20130710,NA,-19.50785,140.2214,"2013-07-10T15:49:00",15
"QDAMII0002","QD",20140311,"Acacia",-20.00789,138.1606,"2014-03-11T00:00:00",3
"QDAMII0002","QD",20140311,"Aristida",-20.00789,138.1606,"2014-03-11T00:00:00",7
"QDAMII0002","QD",20140311,"Atalaya",-20.00789,138.1606,"2014-03-11T00:00:00",2
"QDAMII0002","QD",20140311,"Boerhavia",-20.00789,138.1606,"2014-03-11T00:00:00",1
"QDAMII0002","QD",20140311,"Bothriochloa",-20.00789,138.1606,"2014-03-11T00:00:00",6
"QDAMII0002","QD",20140311,"Chrysopogon",-20.00789,138.1606,"2014-03-11T00:00:00",11
"QDAMII0002","QD",20140311,"Corymbia",-20.00789,138.1606,"2014-03-11T00:00:00",1
"QDAMII0002","QD",20140311,"Crotalaria",-20.00789,138.1606,"2014-03-11T00:00:00",1
"QDAMII0002","QD",20140311,"Dichanthium",-20.00789,138.1606,"2014-03-11T00:00:00",1
"QDAMII0002","QD",20140311,"Eucalyptus",-20.00789,138.1606,"2014-03-11T00:00:00",41
"QDAMII0002","QD",20140311,"Eulalia",-20.00789,138.1606,"2014-03-11T00:00:00",110
"QDAMII0002","QD",20140311,"Gossypium",-20.00789,138.1606,"2014-03-11T00:00:00",2
"QDAMII0002","QD",20140311,"Indigofera",-20.00789,138.1606,"2014-03-11T00:00:00",3
"QDAMII0002","QD",20140311,"Iseilema",-20.00789,138.1606,"2014-03-11T00:00:00",1
"QDAMII0002","QD",20140311,"Paspalidium",-20.00789,138.1606,"2014-03-11T00:00:00",6
"QDAMII0002","QD",20140311,"Rhynchosia",-20.00789,138.1606,"2014-03-11T00:00:00",1
"QDAMII0002","QD",20140311,"Themeda",-20.00789,138.1606,"2014-03-11T00:00:00",2
"QDAMII0002","QD",20140311,"Triodia",-20.00789,138.1606,"2014-03-11T00:00:00",28
"QDAMII0002","QD",20140311,"Urochloa",-20.00789,138.1606,"2014-03-11T00:00:00",1
"QDAMII0002","QD",20140311,"Vigna",-20.00789,138.1606,"2014-03-11T00:00:00",14
"QDAMII0002","QD",20140311,NA,-20.00789,138.1606,"2014-03-11T00:00:00",67
"QDAMUL0001","QD",20130426,"Acacia",-24.73365,144.6834,"2013-04-26T00:00:00",396
"QDAMUL0001","QD",20130426,"Digitaria",-24.73365,144.6834,"2013-04-26T00:00:00",3
"QDAMUL0001","QD",20130426,"Eragrostis",-24.73365,144.6834,"2013-04-26T00:00:00",3
"QDAMUL0001","QD",20130426,"Eremophila",-24.73365,144.6834,"2013-04-26T00:00:00",2
"QDAMUL0001","QD",20130426,"Eucalyptus",-24.73365,144.6834,"2013-04-26T00:00:00",141
"QDAMUL0001","QD",20130426,"Thyridolepis",-24.73365,144.6834,"2013-04-26T00:00:00",2
"QDAMUL0001","QD",20130426,NA,-24.73365,144.6834,"2013-04-26T00:00:00",148
"QDAMUL0002","QD",20130427,"Acacia",-24.73815,144.7016,"2013-04-27T14:35:00",502
"QDAMUL0002","QD",20130427,NA,-24.73815,144.7016,"2013-04-27T14:35:00",122
"QDAMUL0003","QD",20130426,"Acacia",-24.75512,144.7083,"2013-04-26T00:00:00",448
"QDAMUL0003","QD",20130426,"Cheilanthes",-24.75512,144.7083,"2013-04-26T00:00:00",1
"QDAMUL0003","QD",20130426,"Corymbia",-24.75512,144.7083,"2013-04-26T00:00:00",6
"QDAMUL0003","QD",20130426,"Digitaria",-24.75512,144.7083,"2013-04-26T00:00:00",7
"QDAMUL0003","QD",20130426,"Dodonaea",-24.75512,144.7083,"2013-04-26T00:00:00",2
"QDAMUL0003","QD",20130426,"Eragrostis",-24.75512,144.7083,"2013-04-26T00:00:00",5
"QDAMUL0003","QD",20130426,"Eremophila",-24.75512,144.7083,"2013-04-26T00:00:00",1
"QDAMUL0003","QD",20130426,"Eucalyptus",-24.75512,144.7083,"2013-04-26T00:00:00",24
"QDAMUL0003","QD",20130426,"Hibiscus",-24.75512,144.7083,"2013-04-26T00:00:00",20
"QDAMUL0003","QD",20130426,"Poaceae",-24.75512,144.7083,"2013-04-26T00:00:00",1
"QDAMUL0003","QD",20130426,"Psydrax",-24.75512,144.7083,"2013-04-26T00:00:00",1
"QDAMUL0003","QD",20130426,"Senna",-24.75512,144.7083,"2013-04-26T00:00:00",3
"QDAMUL0003","QD",20130426,"Thyridolepis",-24.75512,144.7083,"2013-04-26T00:00:00",27
"QDAMUL0003","QD",20130426,NA,-24.75512,144.7083,"2013-04-26T00:00:00",135
"QDASEQ0001","QD",20210324,"Acacia",-27.38897,152.8801,"2021-03-24T09:42:50",107
"QDASEQ0001","QD",20210324,"Alectryon",-27.38897,152.8801,"2021-03-24T09:42:50",19
"QDASEQ0001","QD",20210324,"Alphitonia",-27.38897,152.8801,"2021-03-24T09:42:50",57
"QDASEQ0001","QD",20210324,"Aphananthe",-27.38897,152.8801,"2021-03-24T09:42:50",1
"QDASEQ0001","QD",20210324,"Arundinella",-27.38897,152.8801,"2021-03-24T09:42:50",103
"QDASEQ0001","QD",20210324,"Asparagus",-27.38897,152.8801,"2021-03-24T09:42:50",11
"QDASEQ0001","QD",20210324,"Cassytha",-27.38897,152.8801,"2021-03-24T09:42:50",2
"QDASEQ0001","QD",20210324,"Cheilanthes",-27.38897,152.8801,"2021-03-24T09:42:50",3
"QDASEQ0001","QD",20210324,"Chrysopogon",-27.38897,152.8801,"2021-03-24T09:42:50",6
"QDASEQ0001","QD",20210324,"Corymbia",-27.38897,152.8801,"2021-03-24T09:42:50",92
"QDASEQ0001","QD",20210324,"Cupaniopsis",-27.38897,152.8801,"2021-03-24T09:42:50",1
"QDASEQ0001","QD",20210324,"Cyclophyllum",-27.38897,152.8801,"2021-03-24T09:42:50",21
"QDASEQ0001","QD",20210324,"Cymbopogon",-27.38897,152.8801,"2021-03-24T09:42:50",58
"QDASEQ0001","QD",20210324,"Dianella",-27.38897,152.8801,"2021-03-24T09:42:50",6
"QDASEQ0001","QD",20210324,"Eragrostis",-27.38897,152.8801,"2021-03-24T09:42:50",1
"QDASEQ0001","QD",20210324,"Eucalyptus",-27.38897,152.8801,"2021-03-24T09:42:50",211
"QDASEQ0001","QD",20210324,"Euroschinus",-27.38897,152.8801,"2021-03-24T09:42:50",6
"QDASEQ0001","QD",20210324,"Ficus",-27.38897,152.8801,"2021-03-24T09:42:50",1
"QDASEQ0001","QD",20210324,"Fimbristylis",-27.38897,152.8801,"2021-03-24T09:42:50",1
"QDASEQ0001","QD",20210324,"Geitonoplesium",-27.38897,152.8801,"2021-03-24T09:42:50",5
"QDASEQ0001","QD",20210324,"Grevillea",-27.38897,152.8801,"2021-03-24T09:42:50",3
"QDASEQ0001","QD",20210324,"Jacaranda",-27.38897,152.8801,"2021-03-24T09:42:50",1
"QDASEQ0001","QD",20210324,"Jagera",-27.38897,152.8801,"2021-03-24T09:42:50",66
"QDASEQ0001","QD",20210324,"Lantana",-27.38897,152.8801,"2021-03-24T09:42:50",5
"QDASEQ0001","QD",20210324,"Lobelia",-27.38897,152.8801,"2021-03-24T09:42:50",17
"QDASEQ0001","QD",20210324,"Lomandra",-27.38897,152.8801,"2021-03-24T09:42:50",65
"QDASEQ0001","QD",20210324,"Lophostemon",-27.38897,152.8801,"2021-03-24T09:42:50",500
"QDASEQ0001","QD",20210324,"Maclura",-27.38897,152.8801,"2021-03-24T09:42:50",3
"QDASEQ0001","QD",20210324,"Melaleuca",-27.38897,152.8801,"2021-03-24T09:42:50",106
"QDASEQ0001","QD",20210324,"Myrsine",-27.38897,152.8801,"2021-03-24T09:42:50",41
"QDASEQ0001","QD",20210324,"Notelaea",-27.38897,152.8801,"2021-03-24T09:42:50",24
"QDASEQ0001","QD",20210324,"Ochna",-27.38897,152.8801,"2021-03-24T09:42:50",9
"QDASEQ0001","QD",20210324,"Ottochloa",-27.38897,152.8801,"2021-03-24T09:42:50",51
"QDASEQ0001","QD",20210324,"Parsonsia",-27.38897,152.8801,"2021-03-24T09:42:50",40
"QDASEQ0001","QD",20210324,"Passiflora",-27.38897,152.8801,"2021-03-24T09:42:50",6
"QDASEQ0001","QD",20210324,"Poaceae",-27.38897,152.8801,"2021-03-24T09:42:50",10
"QDASEQ0001","QD",20210324,"Psychotria",-27.38897,152.8801,"2021-03-24T09:42:50",9
"QDASEQ0001","QD",20210324,"Senna",-27.38897,152.8801,"2021-03-24T09:42:50",2
"QDASEQ0001","QD",20210324,"Stephania",-27.38897,152.8801,"2021-03-24T09:42:50",1
"QDASEQ0001","QD",20210324,NA,-27.38897,152.8801,"2021-03-24T09:42:50",426
"QDASEQ0002","QD",20190411,"Acacia",-26.90262,151.6327,"2019-04-11T16:34:43",24
"QDASEQ0002","QD",20190411,"Adiantum",-26.90262,151.6327,"2019-04-11T16:34:43",1
"QDASEQ0002","QD",20190411,"Asteraceae",-26.90262,151.6327,"2019-04-11T16:34:43",3
"QDASEQ0002","QD",20190411,"Austrosteenisia",-26.90262,151.6327,"2019-04-11T16:34:43",1
"QDASEQ0002","QD",20190411,"Bidens",-26.90262,151.6327,"2019-04-11T16:34:43",5
